X,Y,Z,Red,Green,Blue
412447.04860,4265866.28125,2169.03506,70,72,51
412446.98108,4265865.71263,2169.10772,139,123,107
412446.97661,4265862.89354,2169.55273,47,42,39
412448.32860,4265867.93442,2168.86545,108,109,65
412447.50330,4265866.84004,2168.92494,186,178,157
412447.08620,4265862.91421,2169.52096,48,40,38
412448.64399,4265867.22207,2168.94838,130,128,89
412446.91256,4265864.58442,2169.15064,102,71,51
412446.78405,4265863.53859,2169.30086,71,58,52
412448.54838,4265866.97721,2168.86668,155,150,118
412446.97551,4265863.47975,2169.30064,57,48,49
412448.49432,4265866.84733,2168.86029,92,97,57
412448.24575,4265866.57447,2168.86182,151,157,119
412448.37058,4265866.42749,2168.90556,159,156,121
412447.94184,4265866.06149,2168.89086,181,169,157
412448.31041,4265866.13787,2168.90842,149,153,116
412448.41146,4265866.25109,2168.90496,129,130,86
412447.23007,4265864.95922,2168.96899,200,189,159
412447.40347,4265864.99361,2168.94579,175,172,131
412447.37663,4265864.61286,2168.95898,85,83,42
412446.93285,4265863.30851,2169.16669,35,25,23
412447.76388,4265864.77527,2168.98392,174,169,139
412448.95860,4265866.01361,2168.89577,94,94,58
412448.75498,4265865.80941,2168.89872,82,82,48
412448.88975,4265865.79911,2168.90601,135,138,109
412447.04989,4265863.43620,2169.09792,99,86,80
412449.22796,4265866.02096,2168.87780,133,139,103
412448.64682,4265865.60402,2168.85289,67,77,42
412448.67914,4265865.63719,2168.84288,74,81,47
412448.77616,4265864.44544,2169.06447,60,60,58
412449.32527,4265865.51881,2168.90296,143,147,110
412448.65777,4265864.11271,2169.11610,231,187,138
412447.40608,4265863.54240,2168.99355,95,73,59
412449.38278,4265865.45350,2168.89423,88,90,53
412447.62904,4265863.89891,2168.90496,111,113,64
412449.42018,4265865.29105,2168.89006,76,77,46
412448.69237,4265864.34477,2168.98731,222,194,155
412448.67634,4265864.31579,2168.98080,195,167,127
412449.06171,4265864.92698,2168.89740,58,61,32
412448.59255,4265864.16804,2168.96934,173,135,90
412449.07947,4265864.85618,2168.88671,133,137,100
412447.46421,4265863.29689,2168.96831,148,141,133
412449.57820,4265865.18726,2168.87021,59,66,32
412448.85098,4265864.40463,2168.89486,99,94,52
412448.90428,4265864.49594,2168.88283,115,114,96
412448.34807,4265863.89795,2168.92695,117,124,83
412448.11486,4265863.71212,2168.91772,183,171,159
412448.04801,4265863.69532,2168.90117,162,149,140
412447.91739,4265863.49070,2168.90734,171,162,153
412449.21842,4265864.53672,2168.89129,85,93,52
412448.99795,4265864.09574,2168.92717,56,69,26
412449.45383,4265864.57451,2168.87720,127,128,96
412449.28877,4265864.27150,2168.87887,100,109,62
412449.41390,4265864.26210,2168.89142,118,105,71
412448.33028,4265863.30428,2168.91665,159,149,140
412449.29619,4265863.86740,2168.95699,74,87,44
412449.61514,4265864.36951,2168.86535,93,97,62
412448.06539,4265863.09131,2168.88115,152,142,133
412449.30336,4265863.61144,2168.97925,94,111,67
412449.39949,4265863.78469,2168.91075,120,126,88
412449.28219,4265863.26526,2169.03649,72,79,48
412449.57541,4265863.85827,2168.89594,136,144,103
412449.51975,4265863.45839,2168.93117,53,62,35
412449.42646,4265863.38352,2168.90001,52,61,34
412449.57298,4265863.39889,2168.89474,48,52,29
412449.86469,4265863.39230,2168.91058,68,87,42
412449.64927,4265863.19405,2168.91240,131,134,105
412449.30374,4265862.85538,2168.92902,65,83,43
412449.45932,4265862.91221,2168.89444,93,101,64
412449.91596,4265863.24110,2168.89436,56,63,32
412449.63411,4265862.85454,2168.89821,138,143,113
412446.87510,4265863.26092,2171.41385,102,70,49
412447.34182,4265863.67713,2171.30884,37,34,41
412447.16923,4265865.42726,2171.44703,111,93,83
412446.68654,4265863.11437,2171.09129,111,120,103
412446.42240,4265866.13394,2171.34085,25,7,5
412446.57768,4265863.40453,2170.83482,100,106,80
412446.50535,4265863.46357,2170.84188,100,106,80
412446.74003,4265863.36842,2170.73135,107,115,94
412446.65234,4265863.56737,2170.66779,98,105,111
412446.87527,4265863.33669,2170.57706,78,84,56
412446.88485,4265863.01808,2170.24946,224,230,226
412446.83043,4265862.96137,2170.07746,209,213,212
412446.85430,4265863.87636,2169.95094,192,200,202
412446.61417,4265866.36635,2169.69082,137,142,146
412446.83286,4265862.91591,2169.93733,178,169,154
412446.64255,4265864.83323,2169.69932,136,141,145
412446.73792,4265863.61663,2169.79017,125,120,116
412446.94795,4265862.91834,2169.86310,148,139,130
412446.70857,4265864.35518,2169.45403,142,133,128
412446.85818,4265862.91972,2169.62286,220,220,210
412446.82231,4265865.00247,2169.24640,98,78,69
412446.87595,4265863.73515,2169.44022,119,117,118
412447.98969,4265867.68381,2168.89111,191,185,171
412447.15445,4265865.69328,2169.07245,174,160,131
412446.97476,4265865.55629,2169.03294,142,123,91
412448.10372,4265867.17445,2168.89809,135,140,108
412448.35569,4265867.08057,2168.88165,152,148,113
412446.91794,4265863.22327,2169.37706,47,43,44
412448.33744,4265866.65323,2168.90969,101,110,65
412448.89267,4265867.23110,2168.88510,124,125,83
412447.80966,4265865.64086,2168.91662,173,161,147
412448.41827,4265866.16667,2168.88870,153,151,112
412447.08056,4265864.46268,2169.01843,134,112,75
412448.33134,4265865.87997,2168.91395,139,145,109
412448.74033,4265866.04209,2168.86047,105,102,69
412448.80367,4265865.43070,2168.89145,59,68,37
412448.54316,4265864.28944,2169.09578,225,182,139
412448.64836,4265865.15808,2168.89894,123,128,88
412448.67117,4265865.29489,2168.86795,89,96,62
412447.57244,4265863.74013,2169.01106,158,159,115
412447.17201,4265863.35828,2168.98232,86,73,67
412447.41770,4265863.64184,2168.94647,157,141,108
412448.87714,4265864.96457,2168.89207,77,85,48
412447.53596,4265863.51729,2168.91210,160,153,143
412449.16439,4265864.78335,2168.87273,92,98,62
412447.89950,4265863.88168,2168.84675,188,180,169
412447.94485,4265863.67047,2168.89982,170,157,148
412447.86212,4265863.44313,2168.91189,177,170,160
412449.31717,4265864.53378,2168.89114,90,96,60
412449.37253,4265864.55719,2168.87864,92,99,66
412449.42056,4265864.55889,2168.88963,65,72,41
412447.55183,4265862.97545,2168.91965,157,145,129
412448.91143,4265863.98656,2168.92358,71,89,49
412449.53583,4265864.58768,2168.87017,64,71,38
412448.20912,4265863.42184,2168.91604,155,145,135
412449.37700,4265864.36993,2168.87410,178,168,132
412449.18914,4265863.84460,2168.98866,107,123,76
412449.31863,4265863.77550,2169.01702,80,87,45
412447.74091,4265862.17992,2169.13485,140,122,110
412447.52700,4265862.63974,2168.92602,154,140,129
412447.95911,4265863.03818,2168.90436,164,147,137
412449.39469,4265864.15703,2168.88913,108,106,68
412449.41424,4265863.93137,2168.90874,83,92,49
412448.33605,4265862.88643,2168.95996,175,163,151
412448.65607,4265862.99366,2169.00228,162,155,145
412448.46934,4265863.22733,2168.87616,162,155,145
412448.56776,4265863.24832,2168.89396,146,137,128
412449.06800,4265863.20846,2168.86503,149,141,120
412448.12657,4265861.97282,2169.05744,148,134,121
412449.02448,4265863.15024,2168.86410,133,133,121
412449.57789,4265863.45573,2168.89097,66,68,46
412449.06395,4265862.99646,2168.87792,162,156,140
412449.36489,4265862.88732,2168.90926,91,99,60
412449.41154,4265862.85277,2168.90459,94,101,67
412449.84357,4265863.17075,2168.89448,47,57,32
412449.62418,4265862.98355,2168.88985,69,68,47
412449.76371,4265863.04084,2168.89921,156,156,128
412449.49066,4265862.72025,2168.90545,65,81,45
412447.56946,4265863.01768,2171.37094,27,22,28
412447.33800,4265863.23616,2171.28771,79,42,26
412446.68584,4265863.17282,2171.32246,82,55,44
412446.66620,4265863.60202,2171.34064,39,11,0
412446.85692,4265864.76604,2171.35335,72,32,20
412446.48053,4265865.91550,2170.20865,26,26,26
412446.47125,4265867.12119,2170.01905,208,218,219
412446.89198,4265862.96352,2170.06869,81,74,68
412446.71646,4265864.12676,2169.80896,130,130,130
412446.90983,4265862.90592,2169.92913,210,201,184
412446.78545,4265862.96991,2169.86755,70,57,51
412446.71947,4265863.54649,2169.77948,185,184,179
412446.72209,4265864.44820,2169.69560,128,135,143
412446.75919,4265865.91827,2169.45044,143,136,130
412446.71034,4265863.81557,2169.55155,111,109,110
412446.88293,4265862.95627,2169.63813,94,85,80
412446.59565,4265864.09879,2169.40145,106,93,85
412446.92867,4265862.92827,2169.60213,63,55,52
412448.00997,4265867.43688,2168.92200,189,185,174
412446.75705,4265863.21847,2169.40834,13,11,16
412447.04102,4265865.18549,2169.05624,173,149,121
412446.92852,4265864.44216,2169.10366,176,176,164
412447.02095,4265864.33124,2169.08334,125,104,75
412448.48246,4265866.33921,2168.88691,123,119,81
412447.85771,4265865.74817,2168.90164,164,152,138
412447.86222,4265865.26809,2168.91838,166,150,135
412447.14519,4265864.44706,2168.97117,169,154,123
412449.13762,4265866.37575,2168.85668,127,131,98
412448.73872,4265865.69375,2168.85708,135,141,97
412447.52837,4265864.29501,2168.92330,154,144,119
412446.90684,4265863.23873,2168.91113,114,107,101
412448.56044,4265864.31200,2168.94044,233,222,194
412449.48717,4265865.23536,2168.87823,63,66,37
412449.46878,4265865.11591,2168.88125,68,72,45
412447.21282,4265862.87196,2169.01527,112,111,107
412449.31642,4265864.89251,2168.88874,86,89,62
412447.41373,4265863.28703,2168.91989,144,132,118
412446.76632,4265862.79410,2168.91596,120,105,98
412447.70342,4265863.13664,2168.91947,158,144,131
412448.36193,4265863.47870,2168.91286,168,161,151
412448.95887,4265863.79546,2168.90859,96,101,60
412447.65519,4265862.64457,2168.90228,160,146,133
412449.50578,4265864.11148,2168.85708,153,149,120
412449.06676,4265862.81077,2168.85989,158,151,135
412449.72157,4265863.16150,2168.90956,78,90,54
412449.61274,4265862.94427,2168.91594,114,117,88
412449.79518,4265863.13312,2168.89319,72,81,52
412449.23087,4265862.59454,2168.88507,116,123,81
412446.96389,4265863.24090,2171.48502,115,79,57
412447.23025,4265863.30319,2171.40551,83,78,82
412447.28446,4265863.80374,2171.28332,80,38,22
412446.67758,4265864.77008,2171.39523,77,34,17
412446.61410,4265864.70308,2171.28738,87,64,46
412446.85780,4265863.44337,2171.03492,95,95,97
412446.57529,4265865.73428,2171.23850,56,33,19
412446.54648,4265865.79727,2171.15355,80,72,59
412446.83962,4265863.07279,2170.65560,143,149,139
412446.60978,4265866.02406,2169.99899,88,74,63
412446.90614,4265862.94611,2169.97932,99,91,88
412446.30663,4265863.55869,2169.83175,79,76,71
412446.82641,4265864.46527,2169.77105,131,138,144
412446.59591,4265863.29493,2169.69136,73,60,54
412447.08376,4265863.28739,2169.66390,30,26,27
412447.02927,4265863.33033,2169.65209,30,26,27
412446.69991,4265864.12014,2169.37535,214,216,215
412446.83039,4265864.57896,2169.28764,144,126,116
412448.41085,4265867.23466,2168.94399,159,154,116
412446.71479,4265864.56607,2169.11231,124,101,85
412448.45856,4265867.14777,2168.87971,105,103,64
412447.21126,4265865.37312,2168.89334,185,181,144
412448.65337,4265866.48792,2168.87014,165,162,131
412449.14553,4265866.54554,2168.89130,73,87,52
412449.07328,4265866.42418,2168.89296,99,104,64
412447.31132,4265864.18446,2169.05899,199,187,149
412449.22112,4265866.16496,2168.91139,122,126,91
412448.21297,4265864.42004,2168.98717,170,154,138
412447.26523,4265863.62015,2168.96753,117,89,65
412449.31757,4265865.25056,2168.87157,100,105,73
412449.26716,4265865.06144,2168.88747,59,61,37
412446.62952,4265862.84461,2168.92706,153,149,140
412447.48871,4265863.09010,2168.89693,174,171,162
412447.09164,4265862.69641,2168.91463,101,86,79
412449.04650,4265864.07384,2168.92664,64,80,43
412448.03070,4265863.23087,2168.89179,166,153,144
412448.09793,4265863.11959,2168.89720,164,155,146
412448.29167,4265863.09302,2168.90111,167,158,151
412447.94355,4265862.56876,2168.96586,151,133,119
412449.51071,4265863.94067,2168.87439,98,104,68
412449.07353,4265863.42230,2168.89644,128,124,113
412447.80517,4265862.31782,2168.90800,143,129,118
412448.09043,4265862.07177,2169.06085,142,128,115
412449.35676,4265863.30557,2168.91993,43,56,28
412448.64029,4265862.70122,2168.92472,164,155,146
412449.40266,4265863.12628,2168.96595,92,109,67
412449.50796,4265863.13143,2168.90618,67,74,43
412449.96402,4265863.48794,2168.88064,78,92,59
412450.02288,4265863.38668,2168.90726,121,125,98
412449.61836,4265863.06900,2168.89441,84,95,55
412449.75740,4265863.16862,2168.89825,125,131,97
412449.04423,4265862.74759,2168.84050,146,141,122
412446.34123,4265863.22970,2171.67693,107,76,56
412446.71615,4265863.11257,2171.56257,109,77,54
412446.65670,4265865.46387,2171.15033,75,66,49
412446.92225,4265862.94454,2170.18893,64,59,56
412446.58729,4265867.49801,2169.73437,235,241,241
412446.71795,4265865.74761,2169.66187,132,137,141
412446.61203,4265864.21311,2169.65231,197,202,205
412446.90174,4265863.45818,2169.62489,28,24,23
412446.93999,4265863.24398,2169.63529,96,82,69
412446.87546,4265863.37894,2169.56660,51,39,41
412447.08110,4265866.57119,2169.09469,80,92,78
412446.40385,4265863.14654,2169.37862,38,36,37
412448.72263,4265867.44426,2168.90579,169,166,133
412447.14667,4265864.70685,2169.12801,101,76,56
412448.99348,4265866.89026,2168.88130,145,146,112
412447.31744,4265863.71882,2169.12458,163,148,117
412448.83485,4265864.61229,2168.95646,98,106,65
412449.41678,4265864.99408,2168.87137,48,50,29
412447.38499,4265863.01919,2168.90720,174,177,170
412449.28883,4265864.51586,2168.88819,85,89,52
412448.44543,4265863.75550,2168.89997,74,75,41
412449.23266,4265864.33334,2168.90403,76,91,50
412447.25466,4265862.62963,2168.91826,161,149,135
412447.71274,4265862.97933,2168.86953,171,154,138
412447.88998,4265862.93896,2168.90861,174,158,142
412447.49255,4265862.44202,2168.90222,152,138,125
412447.76527,4265862.61979,2168.89399,151,133,119
412448.56060,4265863.18888,2168.91089,163,154,145
412448.22580,4265862.86688,2168.91234,154,142,130
412448.97637,4265863.25832,2168.92553,130,127,120
412449.59739,4265863.71395,2168.88978,89,96,54
412449.41751,4265863.47955,2168.90076,82,94,58
412448.63326,4265862.88856,2168.88584,163,155,142
412449.61485,4265863.57609,2168.88990,63,73,39
412448.95628,4265863.09927,2168.85194,133,130,121
412449.23785,4265862.70666,2168.88634,93,99,61
412449.47866,4265862.73847,2168.91536,70,84,48
412446.47169,4265863.23244,2171.47220,94,85,80
412446.76226,4265863.50311,2170.58547,231,240,237
412446.70410,4265866.19357,2169.59749,132,140,143
412446.76063,4265863.12737,2169.83259,50,39,33
412446.67963,4265865.01215,2169.28097,131,122,117
412446.66650,4265865.01996,2169.28059,131,122,117
412448.40460,4265868.50180,2168.87433,116,121,80
412446.97859,4265865.68259,2168.98650,181,166,135
412446.99313,4265865.66095,2168.98690,181,166,135
412448.05285,4265866.78776,2168.94499,180,172,161
412447.56008,4265866.49904,2168.90549,185,173,159
412446.88014,4265864.27313,2169.17985,176,172,161
412448.20150,4265866.83529,2168.89049,116,127,87
412446.62018,4265863.05955,2169.33583,140,116,92
412448.39477,4265866.26042,2168.88404,130,131,89
412447.08017,4265865.10736,2168.88983,155,142,107
412448.77773,4265864.48262,2169.13401,248,247,229
412449.14778,4265865.03486,2168.86094,69,73,46
412448.78845,4265864.63473,2168.86717,235,238,227
412449.10911,4265864.78482,2168.86234,110,115,74
412448.50034,4265863.53349,2168.93614,152,148,139
412449.11054,4265863.59768,2168.93959,136,124,102
412447.86431,4265862.44560,2168.90293,158,145,129
412448.36811,4265862.63327,2168.90287,166,152,139
412448.47559,4265862.60374,2168.89846,144,134,122
412449.19349,4265862.88348,2168.93780,79,85,49
412447.28866,4265864.98324,2171.48955,130,103,92
412446.72555,4265863.21225,2170.85877,231,240,239
412446.57728,4265863.37135,2170.29558,66,68,46
412447.58740,4265865.93274,2168.86673,188,178,166
412448.86123,4265866.50491,2168.88143,160,161,129
412447.46493,4265864.81542,2168.90600,113,121,72
412448.26486,4265864.78897,2168.98987,149,137,123
412447.42517,4265863.71762,2168.99734,116,115,71
412448.28369,4265863.99824,2168.94697,174,161,144
412449.06595,4265864.56734,2168.79707,77,89,51
412448.34584,4265863.35307,2168.92584,169,165,156
412448.00396,4265863.01277,2168.87048,176,168,155
412446.88742,4265863.06457,2171.36110,84,54,43
412447.67715,4265863.37438,2168.92338,169,166,157
412448.46154,4265863.73073,2168.92972,90,96,60
412449.23105,4265863.52520,2168.92906,52,63,33
412448.26551,4265862.80870,2168.88851,149,135,124
412448.52487,4265862.42006,2169.00236,163,151,139
412449.14334,4265862.76640,2168.94911,152,150,135
412446.87858,4265863.56440,2169.73163,33,31,34
412449.56112,4265863.33808,2168.93130,52,57,35
412446.59862,4265866.79917,2169.43207,131,125,125
412448.84796,4265864.22511,2168.84312,69,86,42
412448.93505,4265863.61403,2168.87741,148,148,140
412449.22171,4265862.90611,2168.87566,86,98,60
412448.78010,4265865.04190,2169.03736,80,90,53
412448.47776,4265864.35474,2168.96181,247,224,190
412446.52215,4265863.67517,2169.65376,81,70,64
412448.09858,4265863.75615,2168.96692,179,167,155
412446.98142,4265863.78265,2171.35793,71,33,20
412449.26119,4265863.58774,2168.88209,48,65,33
412446.52903,4265864.14263,2171.64833,103,89,86
412447.37583,4265863.32788,2171.34117,30,26,27
412447.49696,4265863.35785,2171.31350,30,24,28
412447.07217,4265864.70871,2171.27234,44,14,4
412446.59751,4265863.86520,2170.28806,191,201,203
412446.71204,4265863.14499,2169.68970,152,153,147
412446.67857,4265864.27624,2169.53985,184,192,194
412446.73481,4265863.19253,2169.58068,125,117,106
412446.64363,4265863.50913,2169.10940,26,22,19
412447.56248,4265864.56438,2168.89940,91,103,63
412447.51111,4265863.95817,2168.93530,107,111,60
412447.32531,4265863.44359,2168.92410,81,82,77
412446.84707,4265863.14000,2168.88950,98,95,90
412448.29666,4265863.96852,2168.93090,154,148,134
412447.64962,4265863.28335,2168.91558,141,137,126
412447.96836,4265863.48856,2168.91302,147,147,139
412448.36369,4265863.68850,2168.90388,133,131,119
412448.56460,4265863.74574,2168.94123,106,118,82
412448.02036,4265863.15514,2168.91374,139,135,124
412448.07195,4265863.23611,2168.90512,138,134,123
412447.09785,4265864.19486,2171.63000,79,79,87
412447.89808,4265863.23087,2171.31328,110,97,91
412446.93554,4265863.22245,2171.29915,56,41,36
412447.15814,4265862.92928,2170.95604,81,89,92
412447.12374,4265862.98434,2170.64444,115,122,89
412447.16805,4265863.00376,2170.62657,70,74,51
412446.97022,4265863.14347,2170.56382,206,216,208
412446.67321,4265863.53223,2170.49607,218,227,224
412446.97329,4265863.01256,2170.22527,81,83,78
412447.10721,4265862.94494,2170.09028,208,217,214
412446.69504,4265864.44605,2169.79861,111,120,127
412446.71985,4265863.93963,2169.57905,182,191,190
412446.71081,4265864.99213,2169.37122,102,105,110
412446.60201,4265863.24029,2169.57792,40,34,34
412447.11641,4265866.95520,2169.01861,95,88,60
412447.00066,4265864.38031,2169.18363,119,97,84
412447.14592,4265865.78171,2168.89625,103,112,67
412446.90081,4265863.30747,2169.27118,28,24,21
412447.12313,4265864.69183,2169.00969,167,162,130
412447.04144,4265864.66886,2168.96558,71,64,38
412446.90070,4265863.36359,2169.09081,25,17,15
412447.12604,4265862.81590,2168.90604,136,122,109
412447.84458,4265863.03805,2168.91044,143,127,114
412448.05457,4265863.05675,2168.89752,132,125,115
412449.48367,4265863.62111,2168.89662,62,72,37
412446.62176,4265863.18280,2171.60673,102,71,53
412447.19721,4265862.98917,2170.44341,38,43,23
412446.97756,4265863.05995,2170.09985,210,219,218
412446.82038,4265865.26617,2169.61377,131,138,144
412446.88436,4265863.53930,2169.49083,27,21,23
412446.62871,4265863.61586,2169.35485,52,37,32
412446.97768,4265863.06829,2169.46578,13,11,12
412447.10807,4265864.80033,2169.02595,167,154,120
412447.30232,4265863.98847,2169.02806,108,109,77
412447.44352,4265864.39060,2168.88172,154,144,119
412447.43143,4265862.78100,2168.96385,149,141,130
412449.21029,4265863.71978,2168.94426,61,76,33
412446.90170,4265863.46624,2171.18797,57,43,34
412446.43101,4265865.93982,2171.16911,80,72,59
412446.50371,4265865.88797,2171.06143,18,18,18
412446.34758,4265863.54965,2169.92931,49,50,44
412446.78123,4265864.62318,2169.27848,82,75,69
412446.86830,4265863.30473,2169.25543,23,19,18
412448.88624,4265863.48868,2168.93247,115,116,110
412446.81720,4265863.15044,2170.51685,54,57,36
412447.07230,4265863.01524,2170.44484,175,184,181
412446.80118,4265863.18483,2169.28615,12,13,15
412447.25280,4265863.95820,2169.10870,129,120,89
412447.16579,4265863.02868,2170.22076,195,204,199
412446.92313,4265863.29593,2170.14207,90,92,91
412446.50646,4265863.54538,2169.32354,43,41,42
412447.73049,4265863.54556,2168.90538,166,163,156
412448.51173,4265863.05460,2168.90471,145,146,140
412447.03904,4265862.97844,2169.58394,46,41,35
412447.35190,4265864.63515,2168.89313,74,80,44
412447.08478,4265866.66192,2169.17655,115,119,102
412447.17635,4265863.83578,2171.21707,78,57,40
412446.45606,4265866.03907,2171.42542,39,20,14
412446.61039,4265865.10670,2169.43043,104,109,113
412446.74835,4265864.40465,2169.51133,100,100,102
412446.67221,4265865.40609,2169.34137,102,102,102
412447.49010,4265863.82104,2168.97445,144,144,110
412448.67298,4265864.23275,2168.92620,72,74,61
412448.35022,4265863.82662,2168.93133,78,92,59
412448.04384,4265863.13418,2168.92538,139,137,125
412449.28221,4265863.67353,2168.89781,47,56,25
412446.53906,4265864.89803,2169.98576,47,40,32
412446.78221,4265864.93630,2168.99258,61,47,38
412448.32583,4265863.35994,2168.91306,148,149,143
412448.24442,4265863.22473,2168.89224,128,120,109
412442.94548,4265863.68790,2173.33689,110,131,148
412444.34062,4265863.38814,2170.93518,119,105,76
412444.11210,4265863.29426,2169.06382,184,172,150
412446.94656,4265862.85943,2169.52080,24,24,24
412444.21281,4265863.12625,2169.01818,142,127,122
412444.20469,4265863.13609,2168.97626,28,19,14
412445.24178,4265862.94303,2168.95392,161,157,146
412445.94671,4265862.82539,2168.94182,166,163,156
412446.23598,4265862.64513,2168.91935,152,143,134
412446.59003,4265862.60258,2168.92438,131,123,112
412446.40869,4265862.61837,2168.86393,133,122,116
412442.84460,4265863.66624,2172.94974,247,255,255
412442.67892,4265863.81629,2173.00067,146,173,194
412444.82860,4265863.52267,2171.18463,29,28,26
412443.49402,4265863.40090,2171.17978,209,219,220
412443.55226,4265863.38543,2171.17980,209,219,220
412447.11915,4265862.98126,2170.75025,51,52,47
412444.43413,4265863.45183,2170.17072,84,90,86
412444.25809,4265863.32371,2169.69123,178,168,156
412445.18483,4265863.41990,2169.73648,53,47,33
412444.32363,4265863.34718,2169.29366,188,184,173
412444.01619,4265863.29580,2169.15675,196,186,177
412446.69151,4265863.52854,2169.11343,87,78,69
412446.43496,4265862.35118,2168.93500,145,138,128
412446.54097,4265862.36314,2168.90238,144,134,124
412447.79082,4265863.38101,2168.91483,138,129,120
412447.03462,4265862.08837,2168.90760,129,116,107
412447.45953,4265862.19769,2168.89770,123,113,101
412444.97911,4265863.15827,2172.13946,122,90,69
412445.34817,4265863.13707,2172.02492,102,75,58
412445.87245,4265863.21855,2171.84592,105,73,52
412444.18721,4265863.40732,2171.33767,160,149,127
412445.03385,4265863.40583,2169.73103,49,41,38
412444.84525,4265863.40826,2169.42766,194,178,163
412443.98161,4265863.33339,2169.25032,187,178,163
412446.22854,4265862.45033,2168.92407,139,129,120
412446.51795,4265862.43926,2168.92533,151,144,136
412446.48402,4265862.38937,2168.91753,131,121,112
412447.63799,4265862.35618,2168.91365,129,115,102
412447.06007,4265863.27748,2171.51474,29,25,26
412444.28588,4265863.38613,2170.81229,137,123,96
412444.06976,4265863.31747,2169.73186,54,45,40
412444.36431,4265863.35284,2169.73076,52,39,30
412444.34620,4265863.31844,2169.07056,183,178,158
412447.34239,4265862.59220,2168.89183,132,118,107
412447.49673,4265862.26544,2168.91511,126,116,104
412444.72837,4265863.36348,2169.42672,200,189,171
412448.11991,4265861.72056,2169.16167,129,117,103
412448.13658,4265861.77803,2169.12222,106,93,85
412448.13658,4265861.77803,2169.12222,106,93,85
412448.21086,4265861.65012,2169.15396,104,94,85
412447.83093,4265861.92705,2168.90759,155,151,140
412448.67106,4265863.08113,2168.89683,105,108,101
412444.54045,4265863.45073,2171.43084,220,230,229
412447.06062,4265862.46226,2168.89173,92,81,75
412448.23370,4265862.17679,2168.90522,148,145,136
412446.68520,4265863.11409,2169.11398,21,22,27
412442.84443,4265863.55874,2173.47642,58,60,72
412441.36634,4265862.91413,2172.69634,129,71,34
412447.00483,4265864.52733,2171.56511,67,56,52
412443.85642,4265863.42128,2171.72892,220,230,231
412444.04299,4265863.43799,2171.66553,226,236,235
412441.13544,4265863.21006,2171.49914,209,220,222
412440.16684,4265862.97036,2169.66494,161,154,144
412442.69864,4265863.22332,2169.77965,217,218,210
412442.16355,4265863.22519,2169.70517,58,49,40
412442.94755,4265863.22810,2169.72308,46,41,37
412443.74845,4265863.29690,2169.78870,204,197,181
412443.32943,4265863.24436,2169.73530,54,45,40
412443.54033,4265863.29337,2169.68158,179,164,145
412442.18520,4265863.16869,2169.52533,88,72,57
412437.19918,4265861.35062,2169.01988,167,162,133
412437.96872,4265861.79655,2169.01120,146,141,112
412440.53194,4265862.98632,2169.19056,23,18,12
412442.37393,4265863.15769,2169.39981,36,26,24
412443.25822,4265863.23682,2169.48286,100,91,76
412442.45474,4265863.18430,2169.37215,193,190,183
412442.20671,4265863.12151,2169.25133,169,163,147
412441.27362,4265863.79747,2169.09951,63,53,43
412442.18415,4265863.06909,2169.19195,67,54,45
412440.88352,4265862.25362,2168.92919,165,167,162
412441.02344,4265861.09948,2168.96252,160,162,159
412442.36885,4265863.13763,2168.97700,182,184,171
412442.44322,4265863.18873,2168.99005,64,56,45
412442.20533,4265863.09070,2168.93775,197,198,184
412442.71345,4265862.64220,2168.96552,84,93,64
412442.81257,4265862.17998,2168.98477,152,151,121
412444.27400,4265862.91157,2169.17613,46,25,20
412442.63910,4265861.37996,2168.97760,77,79,55
412443.05011,4265861.40334,2169.00083,136,138,114
412444.68351,4265862.90010,2168.95211,130,120,111
412444.56893,4265861.65782,2168.95567,112,103,94
412444.97478,4265861.68024,2168.92887,96,87,80
412445.51911,4265862.86624,2168.93456,102,97,91
412445.09299,4265861.81466,2168.92157,145,137,124
412445.34731,4265861.40630,2168.92763,111,107,98
412446.76965,4265861.48566,2168.92585,127,123,112
412447.87944,4265861.62257,2169.16768,122,110,98
412447.17533,4265861.27610,2168.92170,115,111,102
412447.78464,4265861.58690,2168.91489,123,116,108
412448.31886,4265860.73840,2169.29577,90,85,79
412448.34782,4265860.65196,2169.30777,78,70,67
412448.42182,4265860.66215,2169.30524,87,79,76
412448.45536,4265860.80319,2169.29119,78,73,70
412442.30319,4265863.32910,2172.86558,41,23,13
412441.74834,4265863.26150,2172.21949,223,229,229
412440.41712,4265863.11734,2171.80128,108,111,118
412441.03721,4265863.18493,2171.56129,226,237,239
412444.25947,4265863.43004,2171.22830,49,41,28
412439.27434,4265862.96174,2171.23633,165,154,136
412439.64445,4265862.95747,2171.13809,43,36,30
412440.69506,4265863.04241,2170.31925,128,123,104
412440.62441,4265863.12142,2170.22343,97,95,83
412441.63534,4265863.16715,2170.25064,203,213,214
412440.59286,4265863.05395,2169.71621,53,44,35
412441.91677,4265863.15527,2169.72443,66,52,39
412438.46465,4265862.28258,2169.44648,63,46,39
412442.76445,4265863.20780,2169.72273,44,41,34
412442.11364,4265863.04101,2169.53221,133,111,97
412436.89804,4265861.58973,2168.98711,160,151,118
412440.55187,4265862.90697,2169.24379,13,20,26
412440.54516,4265862.76801,2169.13295,26,54,58
412442.18427,4265863.02200,2169.25926,194,181,164
412442.19220,4265863.16880,2169.20061,56,52,43
412442.82746,4265863.21163,2169.25670,175,172,165
412441.95918,4265862.90951,2169.09588,182,182,172
